wfood,totexp,age,size,town,sex
0.2993161409899978,500688.0,56.0,2.0,2.0,man
0.6121443101971168,283639.0,67.0,2.0,2.0,man
0.297818461986067,928015.0,30.0,6.0,2.0,man
0.2433596707748512,1402566.0,56.0,4.0,2.0,man
0.653160453808752,140676.0,44.0,1.0,2.0,man
0.5747975486977457,950352.0,43.0,6.0,2.0,man
0.2668114726095808,1226469.0,48.0,2.0,2.0,man
0.2880566534402833,643915.0,56.0,3.0,2.0,man
0.6296498422966108,498404.0,45.0,5.0,2.0,man
0.4071851134774658,511335.0,63.0,4.0,2.0,man
0.35769488683137,982737.0,44.0,4.0,2.0,man
0.5963409139252492,437213.0,68.0,3.0,2.0,man
0.2576787639238232,904475.0,49.0,5.0,2.0,man
0.1989349386432044,561470.0,37.0,4.0,2.0,man
0.3456669058794338,673041.0,37.0,5.0,2.0,man
0.4022198418551074,1300453.0,38.0,5.0,2.0,man
0.2850737368255308,746235.0,51.0,4.0,1.0,man
0.129699677591328,787820.0,76.0,2.0,1.0,man
0.4435345498163551,443519.0,54.0,3.0,1.0,man
0.4066476582201193,1031822.0,46.0,6.0,1.0,man
0.2250167546678191,1277256.0,58.0,2.0,1.0,man
0.2433375889879673,807553.0,59.0,4.0,2.0,woman
0.3848543715791124,733545.0,55.0,4.0,2.0,man
0.3581699668543687,405785.0,28.0,3.0,2.0,man
0.4448349647165946,219650.0,76.0,2.0,2.0,man
0.3027829596433924,419733.0,59.0,3.0,2.0,man
0.7172750729443779,574753.0,67.0,2.0,2.0,man
0.2909160529666865,449188.0,31.0,3.0,2.0,man
0.4828725630576055,236054.0,72.0,2.0,2.0,man
0.4549538442142578,539369.0,35.0,4.0,2.0,man
0.494908070356148,574733.0,69.0,2.0,2.0,man
0.3083767379430858,947672.0,52.0,6.0,2.0,man
0.5110279596715518,192420.0,69.0,2.0,2.0,man
0.3063713569973932,845079.0,63.0,3.0,2.0,man
0.5534921109450257,752625.0,21.0,5.0,2.0,woman
0.460663399281428,421948.0,26.0,3.0,2.0,man
0.3152715549569431,509326.0,49.0,5.0,2.0,man
0.6023535810526837,808980.0,51.0,2.0,2.0,man
0.3986275574254403,471568.0,38.0,5.0,2.0,man
0.4290298340746156,196956.0,72.0,2.0,1.0,man
0.4734344162150309,255368.0,56.0,3.0,1.0,man
0.3163771297400296,179482.0,68.0,2.0,1.0,man
0.62106135986733,62712.0,77.0,2.0,1.0,man
0.766738990923815,196338.0,70.0,2.0,1.0,woman
0.6578172816404498,51303.0,79.0,1.0,1.0,woman
0.1212953906820052,772956.0,52.0,3.0,1.0,man
0.4050061459380936,536940.0,39.0,3.0,1.0,man
0.3382332975401439,162042.0,78.0,2.0,1.0,woman
0.3621399798970669,264638.0,65.0,2.0,1.0,man
0.4274991308744983,253128.0,41.0,3.0,1.0,man
0.3521005924488109,444089.0,25.0,4.0,1.0,man
0.2882071155206971,1079668.0,57.0,6.0,1.0,man
0.6199560562201374,372749.0,57.0,3.0,1.0,man
0.5453601467585061,288910.0,49.0,2.0,2.0,man
0.2522161431118215,976020.0,43.0,5.0,2.0,man
0.4935562132213772,464944.0,29.0,4.0,2.0,man
0.6772504564973956,297373.0,71.0,2.0,2.0,man
0.7788807094688797,1029277.0,70.0,2.0,2.0,man
0.3018285056477485,411757.0,69.0,2.0,2.0,man
0.2998580713356048,1443683.0,39.0,7.0,2.0,man
0.4060265115262591,1061576.0,40.0,5.0,2.0,man
0.5223407855367364,410751.0,71.0,2.0,1.0,man
0.3083883970000757,502146.0,51.0,4.0,1.0,man
0.3713617697311232,667220.0,40.0,4.0,1.0,man
0.4172814874094213,456095.0,39.0,5.0,1.0,man
0.4063709711725253,564184.0,70.0,2.0,1.0,man
0.3804218755574129,392438.0,27.0,3.0,1.0,man
0.4576670385521259,822834.0,48.0,8.0,1.0,man
0.08518382776017244,1034093.0,71.0,2.0,1.0,man
0.6172028389703966,786905.0,51.0,6.0,1.0,man
0.6720512690097147,196610.0,73.0,2.0,1.0,man
0.5994533885638639,468340.0,33.0,5.0,1.0,man
0.7800978411078118,316227.0,59.0,3.0,1.0,man
0.4891093527402551,116522.0,72.0,1.0,1.0,woman
0.6547253047681774,402355.0,38.0,4.0,1.0,man
0.46241784210915,880165.0,44.0,6.0,1.0,man
0.5741625563493952,155503.0,70.0,2.0,1.0,man
0.2579664216843099,593240.0,56.0,5.0,1.0,man
0.2184217715412956,662553.0,69.0,2.0,1.0,man
0.06649326091886591,1878446.0,70.0,2.0,1.0,man
0.7406869032350007,280680.0,63.0,2.0,1.0,man
0.2923357330755654,831756.0,58.0,3.0,1.0,man
0.4495162228371019,340446.0,71.0,2.0,1.0,man
0.2539114158409798,688114.0,46.0,4.0,1.0,man
0.1380324070071074,925232.0,45.0,4.0,1.0,man
0.3848277260899706,719813.0,45.0,5.0,2.0,man
0.5709778606724155,660544.0,55.0,5.0,2.0,man
0.5760139325546898,395046.0,63.0,2.0,2.0,man
0.4474701123971722,657045.0,70.0,3.0,2.0,man
0.6671507947626766,778031.0,57.0,4.0,2.0,man
0.5380886755690728,252516.0,56.0,2.0,2.0,man
0.2781406258970581,731558.0,43.0,4.0,2.0,man
0.5042120793869878,546286.0,65.0,2.0,2.0,man
0.2464822720500631,857798.0,35.0,4.0,2.0,man
0.3684134157505534,758094.0,56.0,4.0,2.0,man
0.2817222697462218,1402800.0,50.0,6.0,2.0,man
0.2291736046041015,1450359.0,26.0,2.0,2.0,man
0.3073413040012753,1568250.0,56.0,3.0,2.0,man
0.2270418225430283,1716371.0,64.0,3.0,2.0,man
0.2030040729321305,1313550.0,44.0,8.0,2.0,woman
0.06628679574108869,1175136.0,30.0,2.0,2.0,man
0.2778823858005347,1482253.0,44.0,4.0,2.0,man
0.4095148486001099,899142.0,56.0,4.0,2.0,man
0.1947807348890259,950402.0,46.0,5.0,2.0,man
0.4062355442969339,1180330.0,52.0,3.0,2.0,woman
0.2327509303241684,1477442.0,42.0,6.0,2.0,man
0.6317191795305561,94580.0,72.0,1.0,1.0,woman
0.6933119743692431,162305.0,84.0,2.0,1.0,woman
0.4186909959836942,365759.0,57.0,3.0,1.0,man
0.6963792928407276,216698.0,76.0,1.0,1.0,woman
0.3048426353336131,238300.0,72.0,1.0,1.0,man
0.5452933628834714,85730.0,77.0,1.0,1.0,man
0.331742931397486,867286.0,53.0,3.0,1.0,man
0.2441594347592351,846365.0,33.0,5.0,1.0,man
0.5985342232692056,305640.0,57.0,2.0,1.0,man
0.6019531907728574,380096.0,66.0,2.0,1.0,man
0.1913021134451083,1618968.0,36.0,4.0,1.0,man
0.4963961384420147,565782.0,50.0,3.0,1.0,man
0.3887679486333751,181908.0,77.0,2.0,1.0,man
0.6156615557369174,345534.0,49.0,4.0,1.0,man
0.536126970995009,734908.0,38.0,4.0,1.0,man
0.5153070253052557,497288.0,73.0,2.0,1.0,man
0.4656140545949853,935324.0,44.0,4.0,1.0,man
0.4667365412101001,314850.0,62.0,2.0,1.0,man
0.4608273445496301,549082.0,30.0,5.0,1.0,man
0.1521699981991716,1155024.0,31.0,3.0,2.0,man
0.6389861307406774,321935.0,63.0,2.0,2.0,man
0.09314911611714836,789358.0,48.0,1.0,2.0,man
0.315734578325221,241608.0,78.0,2.0,2.0,man
0.1387310056837954,1465570.0,47.0,7.0,2.0,man
0.2573086393047329,628708.0,40.0,5.0,2.0,man
0.1989930142386492,494148.0,42.0,5.0,2.0,man
0.1818922773891191,206122.0,52.0,1.0,1.0,man
0.5526635108367746,417006.0,70.0,3.0,1.0,man
0.6124326266618757,361790.0,62.0,4.0,1.0,man
0.4033084968213822,380354.0,42.0,4.0,1.0,man
0.3706020618652386,861938.0,77.0,4.0,1.0,man
0.5528849084732237,721756.0,59.0,2.0,1.0,man
0.7727515084966768,189427.0,89.0,1.0,1.0,woman
0.5712491148126482,162395.0,67.0,3.0,1.0,man
0.658831459887243,456912.0,50.0,4.0,1.0,man
0.366313360732569,277380.0,67.0,2.0,1.0,man
0.4643887286443311,198308.0,71.0,2.0,1.0,man
0.669614096163106,388361.0,50.0,3.0,1.0,man
0.4228685604866765,336322.0,77.0,2.0,1.0,man
0.7675999128177693,151407.0,69.0,2.0,1.0,man
0.7901676435691959,253693.0,40.0,2.0,1.0,man
0.7807024191615786,488227.0,71.0,3.0,1.0,woman
0.7956111902524778,164965.0,58.0,2.0,1.0,man
0.8588746599429368,602840.0,78.0,2.0,1.0,man
0.5569156702576852,253410.0,76.0,2.0,1.0,man
0.8711137941442801,66260.0,68.0,1.0,1.0,woman
0.7519152196118488,250624.0,83.0,2.0,1.0,man
0.2999894742707837,646036.0,55.0,6.0,1.0,man
0.6671702013476178,100622.0,78.0,3.0,1.0,man
0.7514557509368694,450970.0,64.0,2.0,1.0,man
0.8761410482921084,108672.0,75.0,1.0,1.0,woman
0.1196060816651694,589970.0,32.0,2.0,1.0,man
0.4512521094317776,324732.0,54.0,1.0,1.0,man
0.4308503925082667,1426212.0,59.0,2.0,1.0,man
0.1772358661179986,1907650.0,22.0,4.0,1.0,man
0.283548907474188,1203221.0,27.0,3.0,1.0,man
0.1971547331034128,621664.0,60.0,1.0,1.0,man
0.2063002625601086,1694850.0,47.0,2.0,1.0,man
0.3279129819244075,802408.0,66.0,5.0,3.0,man
0.274197644675122,712683.0,61.0,2.0,3.0,man
0.193578685491662,2533936.0,39.0,4.0,3.0,man
0.4369991064310213,934455.0,38.0,5.0,3.0,man
0.3072545121428293,666978.0,24.0,3.0,3.0,man
0.1199471002532217,585258.0,60.0,1.0,3.0,woman
0.4665495977457426,489740.0,55.0,1.0,2.0,man
0.3730787806471775,2287935.0,48.0,7.0,2.0,man
0.3008711425407393,1217252.0,50.0,4.0,2.0,man
0.2917924392698002,361764.0,53.0,2.0,2.0,woman
0.3495452748121787,493155.0,50.0,2.0,2.0,man
0.02940545599906402,205132.0,55.0,1.0,2.0,man
0.4732937001705148,173592.0,62.0,3.0,2.0,man
0.5743966726314262,206770.0,75.0,2.0,2.0,man
0.2904150125556146,191946.0,67.0,1.0,2.0,woman
0.1381765121396154,1378874.0,50.0,5.0,2.0,man
0.45360011827904,202910.0,72.0,1.0,2.0,woman
0.5384720079847564,88168.0,66.0,1.0,2.0,woman
0.1916548502794228,575472.0,68.0,1.0,3.0,woman
0.3274788357655406,1240300.0,74.0,6.0,3.0,man
0.1824490092182623,1791010.0,31.0,2.0,3.0,man
0.2790248763499588,573999.0,62.0,3.0,3.0,man
0.3471263620402969,861208.0,36.0,6.0,3.0,man
0.3521252598522712,226090.0,26.0,3.0,3.0,man
0.3269814815228538,2238035.0,51.0,6.0,3.0,man
0.166662246788327,1055836.0,69.0,2.0,3.0,woman
0.5463592821067149,697541.0,38.0,4.0,3.0,man
0.3232778426504003,948868.0,27.0,6.0,3.0,man
0.3839035780447062,878804.0,32.0,4.0,3.0,woman
0.3459712612103001,860927.0,35.0,2.0,3.0,man
0.1171250039873398,1692858.0,29.0,3.0,3.0,man
0.4739477084000611,930398.0,41.0,9.0,2.0,man
0.07529101871986062,1895153.0,51.0,5.0,2.0,man
0.2279561900368215,936408.0,23.0,5.0,2.0,man
0.2212674462750582,2128248.0,27.0,9.0,2.0,man
0.4097383866620633,359156.0,45.0,4.0,2.0,man
0.03135458974023035,671672.0,61.0,3.0,1.0,man
0.4540493342065051,742122.0,59.0,3.0,1.0,man
0.3353044718254941,897620.0,47.0,3.0,1.0,man
0.4417002492186418,1740239.0,36.0,4.0,1.0,man
0.2837720291471517,944998.0,35.0,5.0,1.0,man
0.188836772633626,1073668.0,33.0,2.0,1.0,man
0.2131026875054912,1024370.0,46.0,4.0,1.0,man
0.2525593263707449,851982.0,38.0,7.0,2.0,woman
0.3659140117537891,77592.0,77.0,1.0,2.0,woman
0.1708772314721635,1258026.0,41.0,4.0,2.0,man
0.8989887931471844,749006.0,67.0,2.0,2.0,man
0.4967730589993845,682380.0,46.0,5.0,2.0,man
0.6413176439769759,427551.0,30.0,6.0,2.0,woman
0.1988565842250794,626019.0,73.0,2.0,2.0,man
0.4692925658098305,174518.0,68.0,1.0,2.0,woman
0.6001322017996503,562776.0,34.0,6.0,2.0,man
0.4991371239721624,177314.0,72.0,1.0,2.0,woman
0.2325659647253456,570608.0,56.0,3.0,2.0,man
0.24536200638594,1465720.0,45.0,7.0,2.0,woman
0.3499982452802657,541397.0,60.0,2.0,2.0,woman
0.2668147456068445,1701795.0,52.0,5.0,2.0,man
0.2995753525002779,746737.0,38.0,4.0,2.0,man
0.2465521396005551,1564521.0,55.0,5.0,2.0,man
0.3799799673560063,824654.0,33.0,6.0,2.0,man
0.3632088520055325,968820.0,57.0,6.0,2.0,man
0.1631973416681583,1089405.0,65.0,2.0,2.0,man
0.567476293707325,406854.0,59.0,2.0,2.0,woman
0.4543410682834579,246414.0,40.0,2.0,2.0,man
0.5056790803331727,377702.0,48.0,5.0,2.0,woman
0.3852034283027936,570078.0,75.0,3.0,2.0,man
0.3653864838230599,576376.0,61.0,2.0,2.0,man
0.206035831164812,3693377.0,52.0,2.0,2.0,woman
0.1907799983335912,1092169.0,44.0,2.0,2.0,man
0.2831712116952488,1067100.0,34.0,4.0,2.0,man
0.5023577979483613,296251.0,72.0,2.0,2.0,man
0.4305513041516972,993136.0,55.0,4.0,2.0,man
0.2996598236498722,945392.0,29.0,4.0,2.0,man
0.3367999845156927,1963278.0,37.0,5.0,2.0,man
0.2990427151046186,703030.0,48.0,4.0,2.0,man
0.2542012058262328,1141458.0,39.0,4.0,2.0,man
0.3537414965986395,290325.0,60.0,1.0,2.0,man
0.2275337407264558,1345629.0,46.0,6.0,2.0,man
0.4640138252433546,732573.0,36.0,7.0,2.0,man
0.4313202078237508,1047426.0,59.0,3.0,2.0,man
0.5394950098097756,187568.0,75.0,1.0,2.0,woman
0.5379811448810006,350674.0,42.0,5.0,2.0,man
0.2797131147540984,1331264.0,42.0,5.0,2.0,woman
0.1941818275688957,1472043.0,58.0,2.0,2.0,man
0.3830524568252538,661382.0,36.0,5.0,2.0,man
0.1968421851797731,1224961.0,58.0,2.0,2.0,man
0.3087430012920692,487590.0,70.0,2.0,2.0,woman
0.3869660134211946,396686.0,63.0,6.0,2.0,man
0.6277711678473579,274839.0,78.0,2.0,2.0,woman
0.4585456884547144,565876.0,56.0,2.0,2.0,man
0.2425412336630793,3241890.0,46.0,6.0,3.0,woman
0.3854214123006834,285350.0,77.0,1.0,3.0,woman
0.2612702104360267,589918.0,33.0,2.0,3.0,man
0.1101184251883759,1635294.0,53.0,3.0,3.0,man
0.4910931692938613,202878.0,66.0,2.0,3.0,man
0.4989577770504229,116098.0,75.0,2.0,3.0,man
0.2737480452270667,638821.0,54.0,4.0,3.0,man
0.1380420904402079,1484185.0,54.0,4.0,3.0,man
0.2842316421407131,1365900.0,50.0,5.0,3.0,man
0.1449111508043295,3322146.0,52.0,8.0,3.0,man
0.1700642833753655,1740730.0,50.0,3.0,3.0,man
0.1375156192299544,2921879.0,30.0,3.0,3.0,man
0.5051654431725493,791994.0,51.0,3.0,3.0,man
0.4219416865088279,578734.0,68.0,2.0,3.0,man
0.1414446592075421,1676783.0,48.0,5.0,3.0,man
0.4079391765112055,532952.0,58.0,2.0,3.0,man
0.3310114035247258,549830.0,70.0,2.0,3.0,woman
0.3640258384786015,841226.0,59.0,3.0,3.0,man
0.3771502604731929,589696.0,68.0,2.0,3.0,man
0.751704254573869,148452.0,67.0,1.0,3.0,woman
0.2710312315851502,678800.0,24.0,3.0,3.0,man
0.1525382217604275,1077920.0,61.0,4.0,3.0,man
0.3292696584434676,991139.0,41.0,6.0,3.0,man
0.484728211852008,730661.0,59.0,1.0,3.0,woman
0.2520939212401692,422652.0,53.0,5.0,3.0,man
0.3119028408849633,1789724.0,24.0,2.0,3.0,man
0.1676646706586826,1194050.0,54.0,5.0,3.0,man
0.4329198512175061,956833.0,42.0,8.0,3.0,man
0.5085925644036254,861908.0,36.0,10.0,3.0,man
0.1848645202979418,916152.0,25.0,2.0,3.0,man
0.2055898351519896,1154882.0,36.0,3.0,3.0,man
0.1531164418077142,1607378.0,42.0,4.0,3.0,man
0.3261157585379619,2237917.0,51.0,7.0,3.0,man
0.6626545903168537,332330.0,73.0,2.0,3.0,man
0.2763860378282944,1894032.0,48.0,5.0,3.0,man
0.4446923032081301,1029260.0,74.0,2.0,3.0,man
0.3830738845851236,1676439.0,35.0,4.0,3.0,man
0.4305076572561747,738254.0,62.0,3.0,3.0,man
0.459599550329657,329130.0,79.0,1.0,3.0,man
0.2113056956437741,2934857.0,39.0,3.0,3.0,man
0.4621846075150972,473101.0,48.0,2.0,1.0,man
0.1879458298968099,2064829.0,42.0,5.0,1.0,man
0.5190562613430127,449616.0,43.0,2.0,1.0,man
0.3420095158130423,893250.0,34.0,3.0,1.0,man
0.3578400766965879,586206.0,64.0,2.0,1.0,man
0.3003535844508708,1304356.0,27.0,3.0,1.0,man
0.09794867850727082,1456232.0,65.0,2.0,4.0,man
0.1010734463705465,1318091.0,49.0,2.0,4.0,man
0.4422160509168711,555258.0,32.0,2.0,4.0,man
0.1664255760604334,1779414.0,56.0,4.0,4.0,man
0.1487762453430707,3242480.0,48.0,8.0,4.0,man
0.156032863477846,1136094.0,56.0,3.0,4.0,man
0.1917275522018605,2003760.0,36.0,4.0,4.0,man
0.2657351275660353,941238.0,33.0,4.0,4.0,man
0.1185061631681774,1896914.0,47.0,3.0,4.0,man
0.2917886771906924,1146076.0,42.0,5.0,4.0,man
0.2338559303979434,1971436.0,48.0,6.0,4.0,man
0.2232472828830841,841793.0,32.0,3.0,4.0,man
0.2662184130916973,2515243.0,42.0,4.0,4.0,man
0.0740485743310253,1658695.0,27.0,3.0,4.0,man
0.2385627323321742,708845.0,61.0,2.0,4.0,man
0.1685747966992348,400392.0,65.0,2.0,4.0,man
0.5607823623976116,104504.0,64.0,1.0,4.0,woman
0.3631123919308357,514254.0,70.0,2.0,4.0,man
0.2742717653084576,183526.0,84.0,1.0,4.0,man
0.215935711871882,2095068.0,60.0,7.0,4.0,man
0.1241935001346244,802232.0,75.0,1.0,4.0,woman
0.2474562994515054,2379604.0,57.0,6.0,4.0,man
0.1918250336984793,684749.0,23.0,2.0,4.0,woman
0.4329439821307112,238174.0,72.0,2.0,4.0,man
0.5919390365256584,804941.0,47.0,8.0,4.0,man
0.5294349183764508,1028931.0,44.0,8.0,4.0,man
0.6039860935073559,644591.0,44.0,6.0,4.0,man
0.4618217821782178,707000.0,25.0,4.0,4.0,man
0.3854923312692341,1524959.0,53.0,9.0,4.0,man
0.5695745626366052,441052.0,34.0,9.0,4.0,man
0.5198633321876959,98926.0,73.0,1.0,4.0,woman
0.3028329888576357,257396.0,22.0,4.0,4.0,man
0.4869308123987797,424816.0,60.0,4.0,4.0,man
0.255184633836177,1327384.0,64.0,2.0,4.0,man
0.1301925554728845,3196066.0,50.0,8.0,4.0,man
0.08736237397755374,1314250.0,65.0,2.0,4.0,man
0.2500057633698654,867548.0,34.0,3.0,4.0,man
0.3709811817923198,495637.0,70.0,2.0,4.0,man
0.03846576732777942,1537055.0,35.0,2.0,4.0,man
0.4521032023266016,492392.0,49.0,2.0,4.0,man
0.6238583510024294,621141.0,37.0,4.0,4.0,man
0.5379194413913493,804284.0,60.0,2.0,4.0,man
0.4575942242751233,1339676.0,30.0,4.0,4.0,man
0.3046217043915271,1630048.0,46.0,6.0,4.0,man
0.294059453259415,836960.0,47.0,4.0,4.0,man
0.378469489928814,876858.0,27.0,4.0,4.0,man
0.3578304447349419,912611.0,59.0,2.0,4.0,man
0.1858196805195047,2149740.0,49.0,5.0,4.0,man
0.2397074430543865,765116.0,38.0,4.0,4.0,man
0.3884835089979528,540234.0,64.0,2.0,4.0,man
0.1912490103225228,1004115.0,25.0,3.0,4.0,man
0.1090522030800544,1925940.0,27.0,3.0,4.0,man
0.3147001827306807,1338582.0,44.0,5.0,4.0,man
0.4544117904465176,914096.0,35.0,6.0,4.0,man
0.4332445991604382,390680.0,51.0,4.0,4.0,woman
0.1795277408925582,1732100.0,62.0,4.0,4.0,man
0.4494434566048406,735612.0,47.0,3.0,4.0,man
0.1018206584532309,986676.0,40.0,4.0,4.0,man
0.4864141825085682,324456.0,68.0,3.0,4.0,man
0.3023928979367581,691630.0,28.0,4.0,4.0,man
0.3462280008835212,1068452.0,23.0,6.0,4.0,man
0.2029778262260198,612796.0,32.0,4.0,4.0,man
0.08104993852097234,957237.0,25.0,2.0,4.0,man
0.2956576711841638,253090.0,68.0,1.0,4.0,woman
0.3152435581907455,818326.0,32.0,4.0,4.0,man
0.2451485328397649,2465852.0,42.0,4.0,4.0,man
0.3105548846036444,753490.0,66.0,3.0,4.0,man
0.474087439955134,820220.0,37.0,6.0,4.0,man
0.2135815991237678,255640.0,59.0,1.0,4.0,woman
0.2894410919918838,1480011.0,40.0,5.0,4.0,man
0.3184588513608124,949837.0,36.0,5.0,4.0,man
0.2802130058288757,1667560.0,53.0,4.0,4.0,man
0.2651590982297789,1154884.0,44.0,5.0,4.0,man
0.1152000226855429,846354.0,28.0,2.0,4.0,man
0.2962051349974154,1087206.0,49.0,4.0,4.0,man
0.3658366302071213,893776.0,28.0,3.0,4.0,man
0.2502184159718702,1483408.0,64.0,4.0,4.0,man
0.1737272028450511,1183810.0,33.0,4.0,4.0,man
0.131861465466164,1272578.0,60.0,3.0,4.0,man
0.1546488893076724,679216.0,61.0,1.0,4.0,man
0.1987011358891415,1013039.0,56.0,3.0,4.0,man
0.3174496578975542,821976.0,57.0,3.0,4.0,man
0.1757203034065059,1393510.0,54.0,2.0,4.0,man
0.1866700954618274,575518.0,70.0,1.0,4.0,woman
0.2333025768770874,1245267.0,32.0,4.0,4.0,man
0.125562474245394,1574961.0,72.0,4.0,4.0,man
0.3028859690286251,511440.0,53.0,1.0,4.0,woman
0.4316457857380954,737994.0,35.0,5.0,4.0,man
0.343929957173687,1073172.0,46.0,6.0,4.0,man
0.2363142475598546,1162943.0,30.0,4.0,4.0,man
0.3697859094085509,1023165.0,59.0,3.0,4.0,man
0.3543235104323511,966992.0,45.0,4.0,4.0,man
0.5068960822576776,771235.0,30.0,5.0,4.0,man
0.6404523336718762,131938.0,86.0,1.0,4.0,woman
0.3098560750636132,804864.0,53.0,2.0,4.0,woman
0.217040977416762,1316286.0,25.0,5.0,4.0,man
0.1325932315150715,2303647.0,65.0,2.0,4.0,man
0.1588895670162408,1001123.0,36.0,4.0,4.0,man
0.2121635846067603,2377901.0,59.0,7.0,4.0,man
0.04753048934770508,6007344.0,34.0,5.0,4.0,man
0.2306422684047277,1174182.0,62.0,3.0,4.0,man
0.2289695974646371,1118262.0,69.0,2.0,4.0,man
0.1702039548607516,2511340.0,65.0,3.0,4.0,man
0.2190010242744234,1362916.0,50.0,4.0,4.0,man
0.3495759084246178,957812.0,43.0,4.0,4.0,man
0.2471983909392566,1196723.0,70.0,2.0,4.0,man
0.3239976099442896,1158132.0,33.0,5.0,4.0,man
0.3644230868386046,484865.0,69.0,1.0,4.0,woman
0.1201490298632214,1746764.0,31.0,4.0,4.0,man
0.2455050556337313,1378660.0,27.0,5.0,4.0,man
0.268844979441128,1020484.0,51.0,4.0,4.0,man
0.2493385908380707,2053192.0,31.0,5.0,4.0,man
0.5541689425269418,576705.0,70.0,2.0,4.0,man
0.2997474115549438,1023008.0,48.0,4.0,4.0,man
0.380787466720409,754216.0,47.0,4.0,4.0,man
0.2427502960117401,1016007.0,48.0,4.0,4.0,man
0.3144672977120997,785786.0,51.0,3.0,4.0,man
0.4783576933913292,518198.0,50.0,4.0,4.0,woman
0.2977247671861237,722036.0,55.0,3.0,4.0,man
0.2380410312574327,903945.0,28.0,4.0,4.0,man
0.1521735465628616,1305010.0,67.0,3.0,4.0,man
0.4093717363309757,1397009.0,60.0,2.0,4.0,man
0.47458404726459,854424.0,48.0,6.0,1.0,man
0.1003333210563147,2172080.0,38.0,3.0,1.0,man
0.1286193990478614,1611110.0,39.0,5.0,2.0,man
0.3103476410097284,1556577.0,35.0,4.0,2.0,man
0.3385044059768033,861330.0,35.0,2.0,2.0,man
0.2194334661229117,1270180.0,19.0,5.0,2.0,man
0.1662471050246702,198620.0,82.0,1.0,2.0,woman
0.1191433690936938,1137386.0,30.0,3.0,2.0,man
0.3811869310971785,691902.0,40.0,5.0,2.0,man
0.3540491807246412,1322144.0,38.0,7.0,1.0,man
0.3252956888171084,1026586.0,46.0,6.0,1.0,man
0.2815495660261596,2047128.0,24.0,7.0,1.0,man
0.4394440823899278,471077.0,36.0,4.0,1.0,man
0.3746719518365237,549462.0,29.0,3.0,1.0,man
0.3333027515283952,1678558.0,61.0,5.0,1.0,man
0.3682942875940387,873975.0,45.0,6.0,1.0,man
0.3647091918774463,575878.0,50.0,5.0,1.0,man
0.6453395476543438,693452.0,82.0,6.0,1.0,man
0.3572538108995538,1272731.0,38.0,3.0,3.0,man
0.3711609246888815,410776.0,58.0,2.0,3.0,man
0.2693505708762645,1122047.0,51.0,3.0,3.0,man
0.353810803404135,806431.0,32.0,3.0,3.0,man
0.1563389103003952,935634.0,53.0,3.0,3.0,man
0.4155016442500965,422381.0,56.0,1.0,3.0,woman
0.2274696722136075,576534.0,42.0,2.0,3.0,man
0.3715902495647127,385952.0,75.0,2.0,3.0,woman
0.2833955532670063,1087540.0,44.0,4.0,3.0,man
0.2783469205967268,605101.0,53.0,3.0,3.0,man
0.07767845750507368,830758.0,39.0,1.0,3.0,man
0.2260776834420245,609525.0,71.0,2.0,3.0,man
0.5735898700871567,158106.0,76.0,2.0,3.0,man
0.5571081333748832,641800.0,52.0,4.0,3.0,man
0.346548080865424,412191.0,73.0,2.0,3.0,man
0.4767261915111892,230044.0,67.0,2.0,3.0,man
0.2112286568699958,1617148.0,60.0,2.0,3.0,man
0.4143325353489747,307859.0,73.0,2.0,3.0,man
0.254078701664485,805955.0,46.0,3.0,3.0,man
0.2378993369164051,897926.0,54.0,3.0,3.0,man
0.02764652583811956,267086.0,49.0,1.0,3.0,man
0.350622460284468,502763.0,54.0,4.0,3.0,man
0.2631143821523811,643492.0,55.0,2.0,3.0,man
0.4250108170635867,566235.0,36.0,4.0,3.0,man
0.1727590964121141,1811401.0,60.0,3.0,3.0,man
0.390456053809205,1096318.0,55.0,4.0,3.0,man
0.3865839517895763,857242.0,19.0,2.0,3.0,man
0.314063454396102,569732.0,62.0,2.0,3.0,man
0.1289649022323079,1793077.0,48.0,5.0,3.0,man
0.3141982077362272,528940.0,55.0,3.0,3.0,man
0.2353126934202382,316668.0,72.0,1.0,3.0,woman
0.4443135743917936,957693.0,32.0,5.0,3.0,man
0.2567403660493324,735420.0,51.0,2.0,3.0,man
0.2727735265385868,196544.0,76.0,1.0,3.0,woman
0.1573920595339355,1789366.0,50.0,5.0,3.0,man
0.2552041746312113,247974.0,70.0,1.0,3.0,woman
0.6993642885340521,440766.0,83.0,3.0,3.0,man
0.2660103093035238,819066.0,46.0,4.0,3.0,man
0.2554020640722425,1934816.0,39.0,6.0,3.0,man
0.4633098706825994,610900.0,53.0,3.0,3.0,man
0.3419381001305403,697869.0,50.0,4.0,3.0,man
0.01504259658359489,207411.0,83.0,1.0,3.0,man
0.2523926384763925,1395635.0,58.0,3.0,3.0,man
0.3465526255499879,340462.0,72.0,2.0,3.0,man
0.3705187115715871,1449611.0,43.0,4.0,3.0,man
0.2288249406543051,1028297.0,58.0,3.0,3.0,man
0.1439859013561775,342728.0,75.0,1.0,3.0,woman
0.3316083651567159,994028.0,51.0,4.0,3.0,man
0.2653089346726921,1132084.0,64.0,2.0,3.0,man
0.4458094047283562,730994.0,33.0,5.0,3.0,man
0.4426499836358601,635536.0,44.0,3.0,3.0,woman
0.2934462611820745,1564893.0,49.0,4.0,3.0,man
0.3115569589597076,1077697.0,51.0,4.0,3.0,woman
